track_id,rms,spectral,rolloff,Chromatic scale,Predominant Key,MFCC,key,mode,scale_name,key_full,key_correlation,scale_correlation,scale_pitches,arousal_mean,valence_mean
1684,0.09450324,1648.1680133434968,3394.0850319877127,0.2726649,D,-161.31866,D,minor,Minor Pentatonic,D Minor Pentatonic,1.793718695640564,0.1071281477808952,"D4, F4, G4, A4, C5, D5",5.0,5.1
1685,0.07254477,1627.373403587741,2874.7270613631968,0.35905445,C,-246.61827,C,major,Major Pentatonic,C Major Pentatonic,1.3208584785461426,0.0961688920855522,"C4, D4, E4, G4, A4, C5",4.5,5.4
1686,0.05470998,1902.1754239877,3875.2932332986647,0.3056483,A,-269.1915,A,minor,Hungarian Minor,A Hungarian Minor,1.5678858757019043,0.0933269805141857,"A4, B4, C5, D#5, E5, F5, G#5, A5",3.3,3.7
1687,0.0752221,3160.056880713044,5833.4258371831465,0.47848463,D,-204.34897,D,minor,Hungarian Minor,D Hungarian Minor,1.4465711116790771,0.0898869207927158,"D4, E4, F4, G#4, A4, A#4, C#5, D5",4.7,5.1
1688,0.075277485,2603.0548183591177,5514.394432989067,0.3629401,D,-168.54381,D,arabic,Arabic,D Arabic,1.8003077507019043,0.0994531746421541,"D4, D#4, F#4, G4, A4, A#4, C#5, D5",4.7,5.2
1689,0.11541053,2361.655053350953,5503.26116697707,0.41943392,G#,-111.233665,G#,major,Neapolitan Major,G# Neapolitan Major,1.8794156312942505,0.0943167826959065,"G#4, A4, B4, C#5, D#5, F5, G5, G#5",6.4,7.1
1690,0.075564764,1661.373243379569,3434.41256591041,0.24475487,E,-219.66245,E,minor,Harmonic Minor,E Harmonic Minor,1.851829409599304,0.1023332881075995,"E4, F#4, G4, A4, B4, C5, D#5, E5",4.6,5.4
1691,0.079176575,1358.725622693324,2634.350737108165,0.23311184,E,-209.75168,E,minor,Minor Pentatonic,E Minor Pentatonic,1.867551326751709,0.1077149786055088,"E4, G4, A4, B4, D5, E5",3.6,3.7
1692,0.06273115,1265.166855414829,2512.268141991583,0.27943036,C,-255.228,C,minor,Neapolitan Minor,C Neapolitan Minor,1.74933922290802,0.0929491509284291,"C4, C#4, D#4, F4, G4, G#4, B4, C5",3.3,3.8
1693,0.08856692,956.1174523213706,1840.038873536668,0.37338677,F#,-222.46472,F#,minor,Minor Pentatonic,F# Minor Pentatonic,1.5470703840255735,0.0971154861152172,"F#4, A4, B4, C#5, E5, F#5",3.8,4.4
1694,0.0813056,2611.906417948809,5843.686886247097,0.36721018,D,-145.66031,D,minor,Minor Pentatonic,D Minor Pentatonic,1.2669347524642944,0.0870486617088317,"D4, F4, G4, A4, C5, D5",6.1,4.5
1695,0.086193286,1787.5457070440957,3671.644464734907,0.44969591,B,-137.68146,B,major,Major Pentatonic,B Major Pentatonic,1.5177139043807983,0.0926242962479591,"B4, C#5, D#5, F#5, G#5, B5",5.6,5.7
1696,0.061113074,1650.4970544450666,3265.1524782918923,0.26131347,E,-228.52832,E,minor,Natural Minor,E Natural Minor,1.5475174188613892,0.1005855117525373,"E4, F#4, G4, A4, B4, C5, D5, E5",3.3,3.8
1697,0.0857557,1205.142708569671,2485.068306465267,0.32003587,F#,-249.3997,F#,arabic,Arabic,F# Arabic,1.610870361328125,0.0992498525551387,"F#4, G4, A#4, B4, C#5, D5, F5, F#5",2.8,3.3
1698,0.083018534,1321.1230819943046,2679.617130055147,0.32904753,F#,-190.74751,F#,blues,Blues,F# Blues,1.436391830444336,0.0905817057937383,"F#4, A4, B4, C5, C#5, E5, F#5",4.5,4.5
1699,0.11764525,1583.7603784985831,3482.040055691273,0.5162834,C,-155.92009,C,minor,Neapolitan Minor,C Neapolitan Minor,1.4375388622283936,0.0906883744256837,"C4, C#4, D#4, F4, G4, G#4, B4, C5",5.0,5.1
1700,0.156642,2229.7823511761576,5133.41895891786,0.42266217,E,-127.41643,E,arabic,Arabic,E Arabic,1.329489827156067,0.0890324935317039,"E4, F4, G#4, A4, B4, C5, D#5, E5",5.0,5.6
1701,0.047057923,2436.4000435706425,4958.441369540905,0.22954838,A#,-290.43768,A#,enigmatic,Enigmatic,A# Enigmatic,1.7436786890029907,0.0926673949829169,"A#4, B4, D5, E5, F#5, G#5, A5, A#5",3.1,4.0
1702,0.03826132,2005.4702574627995,4156.656653800045,0.35447013,A,-326.81744,A,minor,Neapolitan Minor,A Neapolitan Minor,1.1190118789672852,0.0860295944980212,"A4, A#4, C5, D5, E5, F5, G#5, A5",3.9,4.1
1703,0.08586467,2237.8125333609087,4415.93996408185,0.37575114,B,-137.82898,B,enigmatic,Enigmatic,B Enigmatic,1.2020195722579956,0.0859558401363236,"B4, C5, D#5, F5, G5, A5, A#5, B5",6.7,5.3
1704,0.09108069,2124.0333041168064,4510.411615046924,0.4468533,B,-139.8123,B,major,Major Pentatonic,B Major Pentatonic,1.1829756498336792,0.0891561701893806,"B4, C#5, D#5, F#5, G#5, B5",6.4,5.3
1705,0.08132598,2084.2715810889194,4341.423748004548,0.3909636,A#,-140.57314,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.4197360277175903,0.0971569254994392,"A#4, C#5, D#5, F5, G#5, A#5",4.4,4.0
1706,0.07100552,1767.6305785809584,3670.396566341884,0.30797523,G#,-206.59033,G#,major,Major Pentatonic,G# Major Pentatonic,1.440826416015625,0.0936406701803207,"G#4, A#4, C5, D#5, F5, G#5",4.0,4.9
1707,0.059578273,1507.3752163734143,2860.91603376548,0.2104525,E,-295.25058,E,phrygian,Phrygian,E Phrygian,1.5209639072418213,0.0924985206552914,"E4, F4, G4, A4, B4, C5, D5, E5",4.0,3.5
1708,0.0608563,995.7457938100588,1926.6672717800595,0.29754636,G,-300.6604,G,minor,Neapolitan Minor,G Neapolitan Minor,2.0462441444396973,0.0982431351606335,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",3.6,4.2
1709,0.096124455,2891.3484021948084,5146.452213440886,0.1629686,G#,-210.03206,G#,enigmatic,Enigmatic,G# Enigmatic,2.3368427753448486,0.1036790755710431,"G#4, A4, C5, D5, E5, F#5, G5, G#5",3.8,4.0
1710,0.06702491,1421.5261257935654,2852.2049753289475,0.40572897,A#,-239.46217,A#,minor,Hungarian Minor,A# Hungarian Minor,1.119370698928833,0.0861603234495435,"A#4, C5, C#5, E5, F5, F#5, A5, A#5",2.9,3.6
1711,0.11151184,1672.015755606486,3911.431903661958,0.39257568,C#,-204.37402,C#,major,Neapolitan Major,C# Neapolitan Major,1.6517850160598757,0.0899901411363056,"C#4, D4, E4, F#4, G#4, A#4, C5, C#5",3.2,5.0
1712,0.096005686,1124.6430315319878,2182.414581015383,0.25618568,C#,-309.69254,C#,major,Neapolitan Major,C# Neapolitan Major,1.6800328493118286,0.0934216944234711,"C#4, D4, E4, F#4, G#4, A#4, C5, C#5",2.9,4.4
1713,0.087560125,1993.425462297893,4315.390572090267,0.37097025,E,-126.7301,E,major,Major Pentatonic,E Major Pentatonic,1.9901938438415527,0.1003998100757598,"E4, F#4, G#4, B4, C#5, E5",5.7,6.2
1714,0.084295236,1731.645695464661,4003.236904085236,0.44010282,C,-245.78424,C,minor,Minor Pentatonic,C Minor Pentatonic,1.4881664514541626,0.0945769824087619,"C4, D#4, F4, G4, A#4, C5",4.0,6.1
1715,0.11631621,2024.4693633755924,4857.865069598975,0.37548283,G#,-167.3161,G#,enigmatic,Enigmatic,G# Enigmatic,1.7481497526168823,0.0960528823946203,"G#4, A4, C5, D5, E5, F#5, G5, G#5",5.6,5.9
1716,0.10355713,1825.3893848189616,4372.979112749129,0.3544999,D,-182.95247,D,arabic,Arabic,D Arabic,1.5707300901412964,0.0968737985406603,"D4, D#4, F#4, G4, A4, A#4, C#5, D5",5.4,5.8
1717,0.051002566,2026.275813328397,4735.64358643334,0.27522156,A#,-232.9463,A#,major,Major Pentatonic,A# Major Pentatonic,1.8539167642593384,0.1031000196933746,"A#4, C5, D5, F5, G5, A#5",4.8,6.0
1718,0.10107222,1445.3498287466466,3577.4450343459757,0.40409616,C,-231.47336,C,major,Major Pentatonic,C Major Pentatonic,1.507089376449585,0.0919408157467842,"C4, D4, E4, G4, A4, C5",3.5,4.7
1719,0.073599815,616.1178488301034,1008.6772340000967,0.2339419,C,-371.69022,C,minor,Minor Pentatonic,C Minor Pentatonic,2.445622205734253,0.1158166788518428,"C4, D#4, F4, G4, A#4, C5",3.3,5.0
1720,0.06934973,1400.423785709258,2769.044367078657,0.33690763,E,-226.06212,E,locrian,Locrian,E Locrian,1.517923355102539,0.0939474105834961,"E4, F4, G4, A4, B-4, C5, D5, E5",6.0,7.5
1721,0.050021276,983.2155395733002,1706.7613752936727,0.3361684,D,-314.1271,D,phrygian,Phrygian,D Phrygian,1.45542311668396,0.100720821746758,"D4, E-4, F4, G4, A4, B-4, C5, D5",2.9,4.2
1722,0.076408386,828.3272033316696,1454.1912067047213,0.3189486,B,-295.57114,B,minor,Minor Pentatonic,B Minor Pentatonic,1.255218505859375,0.0927505105733871,"B4, D5, E5, F#5, A5, B5",3.1,5.0
1723,0.066026576,1632.1565943972382,3540.1883252003413,0.35877588,D,-249.65805,D,minor,Minor Pentatonic,D Minor Pentatonic,1.524960160255432,0.0978679835796356,"D4, F4, G4, A4, C5, D5",3.4,4.3
1724,0.052465104,922.6894638444676,1493.940966343363,0.2600227,C,-334.76492,C,minor,Minor Pentatonic,C Minor Pentatonic,1.9447157382965088,0.1061948873102665,"C4, D#4, F4, G4, A#4, C5",3.3,3.7
1725,0.08216363,1096.9903822407662,2060.6430951286766,0.40482727,D,-241.05464,D,enigmatic,Enigmatic,D Enigmatic,1.720577359199524,0.0930190528077738,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",4.4,5.2
1726,0.07619841,1571.0217748515656,3642.925654528193,0.35791355,D#,-231.87723,D#,major,Major,D# Major,1.399242281913757,0.0942586969052042,"D#4, E#4, F##4, G#4, A#4, B#4, C##5, D#5",3.2,4.6
1727,0.09209596,2137.015082636124,5172.463167267318,0.43794125,A#,-192.29903,A#,enigmatic,Enigmatic,A# Enigmatic,1.259761929512024,0.087321471955095,"A#4, B4, D5, E5, F#5, G#5, A5, A#5",4.7,4.9
1728,0.063581996,2095.6962948299274,4513.150487374226,0.39748925,B,-175.46695,B,enigmatic,Enigmatic,B Enigmatic,1.1705726385116575,0.0881618559360504,"B4, C5, D#5, F5, G5, A5, A#5, B5",4.7,3.1
1729,0.10027458,2254.1879224610702,6048.174538627129,0.3787545,F,-137.94365,F,minor,Melodic Minor,F Melodic Minor,1.622990608215332,0.0948864753757204,"F4, G4, A-4, B-4, C5, D5, E5, F5",5.4,5.1
1730,0.1105135,1255.7924353254575,2611.873095249613,0.36609247,G,-173.06636,G,minor,Minor Pentatonic,G Minor Pentatonic,1.6398597955703735,0.1039689987897873,"G4, A#4, C5, D5, F5, G5",3.9,5.3
1731,0.0744534,958.3276621730164,1657.036530075309,0.3952139,C#,-220.01385,C#,enigmatic,Enigmatic,C# Enigmatic,1.519872546195984,0.0922679395547935,"C#4, D4, F4, G4, A4, B4, C5, C#5",3.6,4.2
1732,0.07448068,1664.7993379459,3268.6913457817336,0.2550374,D,-254.05925,D,arabic,Arabic,D Arabic,1.3290148973464966,0.0922529654843466,"D4, D#4, F#4, G4, A4, A#4, C#5, D5",3.0,4.2
1733,0.05646575,1155.920817457246,1890.899677099458,0.23988989,A,-298.1072,A,minor,Minor Pentatonic,A Minor Pentatonic,1.874325156211853,0.1063821360468864,"A4, C5, D5, E5, G5, A5",3.3,3.8
1734,0.10010817,1671.1832425279124,3909.3020218162656,0.47916037,D,-203.0528,D,arabic,Arabic,D Arabic,1.4911704063415527,0.0940102072698729,"D4, D#4, F#4, G4, A4, A#4, C#5, D5",5.2,5.1
1735,0.07621506,1871.4917442837389,4031.7430081745615,0.36645442,G,-224.32538,G,minor,Minor Pentatonic,G Minor Pentatonic,1.7427877187728882,0.0952263906598091,"G4, A#4, C5, D5, F5, G5",3.0,4.7
1736,0.083274096,2597.665330904468,5792.220530790441,0.3335619,G#,-175.31166,G#,minor,Minor Pentatonic,G# Minor Pentatonic,1.8096954822540283,0.1038437455892562,"G#4, B4, C#5, D#5, F#5, G#5",3.1,4.7
1737,0.043947972,1388.895012204271,2478.3016807154604,0.31855395,A,-263.07645,A,enigmatic,Enigmatic,A Enigmatic,1.3585612773895264,0.089951142668724,"A4, A#4, C#5, D#5, F5, G5, G#5, A5",3.6,3.6
1738,0.051337313,1518.3058333294553,2708.372511730844,0.3848517,A#,-219.89397,A#,arabic,Arabic,A# Arabic,1.3185280561447144,0.0890646087271826,"A#4, B4, D5, D#5, F5, F#5, A5, A#5",4.8,2.8
1739,0.041431643,1478.7165351238534,3275.098184257531,0.30440426,A,-292.2028,A,minor,Neapolitan Minor,A Neapolitan Minor,1.6877143383026123,0.0931397410375731,"A4, A#4, C5, D5, E5, F5, G#5, A5",2.8,3.7
1740,0.083748996,2062.315830663189,5027.152934827303,0.3555318,D,-160.27545,D,minor,Minor Pentatonic,D Minor Pentatonic,1.7795244455337524,0.0962582103908062,"D4, F4, G4, A4, C5, D5",4.3,5.3
1741,0.1356445,567.7156590444589,1056.6491661426085,0.3960701,D#,-261.70932,D#,enigmatic,Enigmatic,D# Enigmatic,1.5631178617477417,0.0953675598970481,"D#4, E4, G4, A4, B4, C#5, D5, D#5",3.5,3.3
1742,0.09907879,2335.749240026728,5281.20656509478,0.43124017,D#,-157.66414,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.4574588537216189,0.0917930245399475,"D#4, F#4, G#4, A#4, C#5, D#5",5.1,6.8
1743,0.076052345,1688.351284114534,3346.596430255902,0.2862328,A,-183.87978,A,arabic,Arabic,A Arabic,2.317412853240967,0.1034888486777033,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.5,6.8
1744,0.08644969,1672.5640555392683,3363.7796596845974,0.26605532,G,-230.9118,G,dorian,Dorian,G Dorian,1.414616346359253,0.0898860075644084,"G4, A4, B-4, C5, D5, E5, F5, G5",4.3,4.9
1745,0.09062111,1783.0428958723055,3907.3485950198337,0.41046733,G#,-155.48611,G#,arabic,Arabic,G# Arabic,1.4290186166763306,0.0925722398928233,"G#4, A4, C5, C#5, D#5, E5, G5, G#5",5.9,7.1
1746,0.0801355,2373.5775635010204,5539.28317137916,0.3551346,D,-182.70474,D,major,Neapolitan Major,D Neapolitan Major,1.3765912055969238,0.090286299586296,"D4, D#4, F4, G4, A4, B4, C#5, D5",4.8,5.7
1747,0.066343635,1594.5263220640727,3488.612238172407,0.2969561,C#,-250.54637,C#,minor,Hungarian Minor,C# Hungarian Minor,1.5544832944869995,0.0927649001990045,"C#4, D#4, E4, G4, G#4, A4, C5, C#5",2.9,4.3
1748,0.091612265,2203.526902283024,4871.216373463247,0.36306545,G,-204.52348,G,major,Major Pentatonic,G Major Pentatonic,1.3747135400772097,0.0881470710039138,"G4, A4, B4, D5, E5, G5",4.1,5.4
1749,0.11978901,1783.495139109394,4210.124541952883,0.35507387,C,-164.30815,C,major,Major Pentatonic,C Major Pentatonic,1.2979179620742798,0.0928699769079685,"C4, D4, E4, G4, A4, C5",4.6,6.7
1750,0.0746195,2134.634341520721,4893.325966282895,0.33892697,C#,-183.36562,C#,enigmatic,Enigmatic,C# Enigmatic,2.0210797786712646,0.0941585227847099,"C#4, D4, F4, G4, A4, B4, C5, C#5",5.3,4.7
1751,0.07099632,1720.1361792858784,3870.2376827116937,0.44047758,E,-216.30096,E,major,Neapolitan Major,E Neapolitan Major,1.4644919633865356,0.0897151050823075,"E4, F4, G4, A4, B4, C#5, D#5, E5",4.3,4.1
1752,0.09477894,2487.595933623031,5492.489009892608,0.5205271,G#,-137.8173,G#,minor,Hungarian Minor,G# Hungarian Minor,1.1938709020614624,0.0869404556495802,"G#4, A#4, B4, D5, D#5, E5, G5, G#5",6.1,5.5
1753,0.08485826,1210.5676670742246,2405.2266334038686,0.5240606,E,-203.81352,E,enigmatic,Enigmatic,E Enigmatic,1.3637652397155762,0.0897326937743595,"E4, F4, G#4, A#4, C5, D5, D#5, E5",3.4,3.2
1754,0.07630823,1039.9127817339674,2105.264235083033,0.3402325,F#,-259.13287,F#,minor,Minor Pentatonic,F# Minor Pentatonic,1.9460378885269165,0.0975812800228595,"F#4, A4, B4, C#5, E5, F#5",2.4,4.2
1755,0.09143639,1597.0902105187708,3460.7401844886804,0.43739012,D#,-196.45007,D#,major,Major Pentatonic,D# Major Pentatonic,1.302080750465393,0.089082583785057,"D#4, F4, G4, A#4, C5, D#5",5.7,6.4
1756,0.06953169,771.6617486188863,1251.7924305824304,0.24900058,D,-316.29523,D,major,Major Pentatonic,D Major Pentatonic,1.6888103485107422,0.0963794536888599,"D4, E4, F#4, A4, B4, D5",3.9,4.4
1757,0.06354269,662.8817156713847,954.188674596072,0.28001797,A#,-354.51385,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.461804986000061,0.090881073474884,"A#4, C#5, D#5, F5, G#5, A#5",3.1,5.0
1758,0.08625033,1757.7446499159144,3784.9982248889673,0.33222276,F,-206.55185,F,major,Harmonic Major,F Harmonic Major,1.4305256605148315,0.0898258079375539,"F4, G4, A4, A#4, C5, C#5, E5, F5",3.0,5.4
1759,0.06279574,1921.350418484733,4271.757279463826,0.32623294,E,-252.17513,E,minor,Minor Pentatonic,E Minor Pentatonic,1.6403329372406006,0.0927833795547485,"E4, G4, A4, B4, D5, E5",4.7,5.4
1760,0.070656784,2639.484946147952,5442.578074713569,0.32056937,B,-149.57858,B,minor,Minor Pentatonic,B Minor Pentatonic,2.085068464279175,0.107883995771408,"B4, D5, E5, F#5, A5, B5",4.1,4.3
1761,0.08342416,2390.844557420976,5291.318004123936,0.47850454,D#,-142.17223,D#,blues,Blues,D# Blues,1.1443240642547607,0.0857094377279281,"D#4, F#4, G#4, A4, A#4, C#5, D#5",7.1,7.9
1762,0.098639764,1545.5466509181365,3205.747299115764,0.37564018,A,-166.8546,A,minor,Minor Pentatonic,A Minor Pentatonic,1.4859966039657593,0.1011334374547004,"A4, C5, D5, E5, G5, A5",5.4,6.1
1763,0.09608472,845.7775029711805,1651.3566811387384,0.3669976,E,-290.03714,E,minor,Minor Pentatonic,E Minor Pentatonic,1.8262537717819212,0.097936064004898,"E4, G4, A4, B4, D5, E5",3.5,4.4
1764,0.057046186,1336.10517935624,2635.0564314334447,0.38864368,B,-275.7257,B,enigmatic,Enigmatic,B Enigmatic,1.2343780994415283,0.0881283751555851,"B4, C5, D#5, F5, G5, A5, A#5, B5",4.0,4.9
1765,0.08434687,1997.4632514670204,4297.451791674729,0.30937657,G#,-192.81888,G#,minor,Minor Pentatonic,G# Minor Pentatonic,1.6060320138931274,0.0987159214913845,"G#4, B4, C#5, D#5, F#5, G#5",4.6,5.8
1766,0.067324854,722.7191028518686,1339.6823556980562,0.31679347,E,-332.20178,E,arabic,Arabic,E Arabic,2.032586574554444,0.1004537695220538,"E4, F4, G#4, A4, B4, C5, D#5, E5",3.0,3.7
1767,0.04182767,986.1289434010793,1813.0057036692144,0.25179625,G,-347.48032,G,major,Major Pentatonic,G Major Pentatonic,2.555445909500122,0.1020707875490188,"G4, A4, B4, D5, E5, G5",2.4,3.8
1768,0.07004255,1334.0365258282284,2857.8064404850024,0.25332928,E,-267.30313,E,phrygian,Phrygian,E Phrygian,1.5350875854492188,0.0983112071241651,"E4, F4, G4, A4, B4, C5, D5, E5",3.1,4.1
1769,0.09602662,1606.4350997120305,3765.755006772446,0.24350365,G#,-204.96727,G#,lydian,Lydian,G# Lydian,1.184586524963379,0.0878815863813672,"G#4, A#4, B#4, C##5, D#5, E#5, F##5, G#5",5.3,5.9
1770,0.039580703,2233.415958619168,4342.643874509205,0.24488482,D,-301.23608,D,minor,Minor Pentatonic,D Minor Pentatonic,1.32408344745636,0.0959671184420585,"D4, F4, G4, A4, C5, D5",2.9,4.5
1771,0.12063082,1397.9042336400769,2863.632684004934,0.36913767,A,-126.2597,A,minor,Minor Pentatonic,A Minor Pentatonic,2.270670890808105,0.1100061848759651,"A4, C5, D5, E5, G5, A5",5.3,4.9
1772,0.05875113,1296.4508986079622,2578.4844082575464,0.22824429,E,-300.67343,E,minor,Minor Pentatonic,E Minor Pentatonic,2.22412633895874,0.1033977039158344,"E4, G4, A4, B4, D5, E5",4.3,5.6
1773,0.0674359,807.9133124471433,1352.4473774912926,0.26912215,A,-284.9949,A,major,Major Pentatonic,A Major Pentatonic,1.9420864582061768,0.122215624153614,"A4, B4, C#5, E5, F#5, A5",4.1,5.4
1774,0.08654084,1505.4863858803308,3093.219126142508,0.36079946,G#,-225.30101,G#,arabic,Arabic,G# Arabic,1.3392952680587769,0.0899677127599716,"G#4, A4, C5, C#5, D#5, E5, G5, G#5",4.8,4.9
1775,0.038995102,989.5211192125096,1711.0840977529992,0.24167714,E,-331.8335,E,minor,Neapolitan Minor,E Neapolitan Minor,1.3405369520187378,0.0927506323371614,"E4, F4, G4, A4, B4, C5, D#5, E5",3.0,4.6
1776,0.055164687,820.2245053573663,1356.1806882498065,0.24239576,D,-347.21503,D,minor,Minor Pentatonic,D Minor Pentatonic,1.6477597951889038,0.0986299782991409,"D4, F4, G4, A4, C5, D5",3.8,4.8
1777,0.07065454,909.4587844990124,1476.4299611189049,0.25461337,G,-295.68246,G,minor,Neapolitan Minor,G Neapolitan Minor,1.7117154598236084,0.1027908197471073,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",4.4,5.3
1778,0.03828688,820.5482389041324,1311.718020846743,0.23914479,C#,-360.7261,C#,phrygian,Phrygian,C# Phrygian,2.016624689102173,0.0986567948545728,"C#4, D4, E4, F#4, G#4, A4, B4, C#5",3.2,4.4
1779,0.046360657,861.8170615961612,1402.7470733359132,0.27221915,D#,-326.60748,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.3811370134353638,0.1057665899395942,"D#4, F#4, G#4, A#4, C#5, D#5",2.9,5.7
1780,0.05976041,1111.3345352790338,2150.7425503095974,0.27527627,D,-285.5039,D,major,Major Pentatonic,D Major Pentatonic,2.117313861846924,0.1034766539931297,"D4, E4, F#4, A4, B4, D5",3.5,4.8
1781,0.05245433,732.8718730985814,1280.9372938256308,0.3749356,A,-398.8251,A,minor,Harmonic Minor,A Harmonic Minor,1.3642455339431765,0.0887231709701674,"A4, B4, C5, D5, E5, F5, G#5, A5",2.7,4.2
1782,0.1289636,1837.757827223941,3674.416670193982,0.3264331,F,-123.45162,F,minor,Hungarian Minor,F Hungarian Minor,1.8620929718017576,0.0949839156653199,"F4, G4, G#4, B4, C5, C#5, E5, F5",5.2,4.7
1783,0.07450267,1970.773230965152,4475.372938032121,0.34686607,D#,-211.83089,D#,arabic,Arabic,D# Arabic,1.4652659893035889,0.0994082263537815,"D#4, E4, G4, G#4, A#4, B4, D5, D#5",3.3,4.2
1784,0.074538015,1961.51495388198,4337.612659938564,0.33307678,F#,-216.23543,F#,phrygian,Phrygian,F# Phrygian,1.140519380569458,0.0883951165846416,"F#4, G4, A4, B4, C#5, D5, E5, F#5",5.1,5.5
1785,0.10998447,1192.1333628179586,2361.780163082914,0.3633443,D#,-176.33069,D#,minor,Neapolitan Minor,D# Neapolitan Minor,1.8672223091125488,0.095524251461029,"D#4, E4, F#4, G#4, A#4, B4, D5, D#5",5.2,5.6
1786,0.06891493,476.16765009307534,718.0678801639899,0.37123418,E,-388.95593,E,locrian,Locrian,E Locrian,1.3619778156280518,0.0890670269727706,"E4, F4, G4, A4, B-4, C5, D5, E5",3.1,4.2
1787,0.095899485,1559.4506862968055,3470.223460477941,0.3539326,E,-178.46556,E,locrian,Locrian,E Locrian,1.4942750930786133,0.0925236440130642,"E4, F4, G4, A4, B-4, C5, D5, E5",3.4,3.9
1788,0.08299903,2335.993231535001,4554.633569865035,0.33025038,G,-124.82967,G,arabic,Arabic,G Arabic,1.4719926118850708,0.0910453934754644,"G4, G#4, B4, C5, D5, D#5, F#5, G5",6.0,3.6
1789,0.08831718,1426.6049705067428,3173.1197014681693,0.32376787,G,-224.83212,G,arabic,Arabic,G Arabic,1.843813180923462,0.0931175840752465,"G4, G#4, B4, C5, D5, D#5, F#5, G5",5.1,5.9
1790,0.056013994,964.6367260666204,1648.9310864685249,0.24445534,F#,-325.29382,F#,enigmatic,Enigmatic,F# Enigmatic,1.594161868095398,0.0912671184965542,"F#4, G4, A#4, C5, D5, E5, F5, F#5",3.3,3.8
1791,0.06762289,1421.6459864328922,3161.003108068885,0.35666192,A#,-267.44287,A#,enigmatic,Enigmatic,A# Enigmatic,1.5957074165344238,0.0929325494383062,"A#4, B4, D5, E5, F#5, G#5, A5, A#5",3.3,5.3
1792,0.103303105,2569.96461476614,5896.042125217686,0.39741138,C,-136.31326,C,phrygian,Phrygian,C Phrygian,1.2630767822265625,0.0903969641242708,"C4, D-4, E-4, F4, G4, A-4, B-4, C5",5.1,6.1
1793,0.13786724,1646.716939073447,3772.1549680727553,0.458157,C#,-163.20146,C#,enigmatic,Enigmatic,C# Enigmatic,1.5482076406478882,0.0917784502463681,"C#4, D4, F4, G4, A4, B4, C5, C#5",4.2,5.1
1794,0.081878394,1364.8754909525796,2923.2934343556503,0.3489143,B,-244.44083,B,minor,Neapolitan Minor,B Neapolitan Minor,1.73573100566864,0.0943453711058412,"B4, C5, D5, E5, F#5, G5, A#5, B5",3.7,4.2
1795,0.069903426,1563.259393500286,3028.6816859762,0.2814389,G#,-246.31209,G#,enigmatic,Enigmatic,G# Enigmatic,1.3962934017181396,0.0925300978124141,"G#4, A4, C5, D5, E5, F#5, G5, G#5",3.0,3.9
1796,0.093882605,2355.783712090283,5134.307842431792,0.44501987,A,-111.500084,A,major,Major Pentatonic,A Major Pentatonic,1.447292685508728,0.0903735466301441,"A4, B4, C#5, E5, F#5, A5",6.0,5.8
1797,0.059122264,1850.151244312284,3810.7436236213234,0.25705177,E,-253.77876,E,arabic,Arabic,E Arabic,1.7849977016448977,0.097724476563079,"E4, F4, G#4, A4, B4, C5, D#5, E5",4.1,3.6
1798,0.10983076,1665.341125051578,3525.689791747291,0.36804336,C,-190.05539,C,major,Major,C Major,1.4721862077713013,0.0922021881810256,"C4, D4, E4, F4, G4, A4, B4, C5",4.0,5.7
1799,0.092560835,1074.4421980479035,1908.905123778541,0.33771133,C#,-226.54729,C#,major,Major Pentatonic,C# Major Pentatonic,1.821815848350525,0.1021370306611061,"C#4, D#4, F4, G#4, A#4, C#5",4.5,5.8
1800,0.07566791,699.8263858537113,1145.3845604563594,0.3100711,C,-340.14645,C,minor,Minor Pentatonic,C Minor Pentatonic,1.4052410125732422,0.092721825838089,"C4, D#4, F4, G4, A#4, C5",2.6,3.4
1801,0.07502802,1181.4458380650867,2065.198623137577,0.25956103,C#,-249.38264,C#,minor,Neapolitan Minor,C# Neapolitan Minor,1.7685521841049194,0.1003357129437582,"C#4, D4, E4, F#4, G#4, A4, C5, C#5",2.8,3.4
1802,0.06501357,2827.562483594594,5397.045142584172,0.38064387,C,-156.29161,C,minor,Minor Pentatonic,C Minor Pentatonic,1.4538801908493042,0.0937092572450637,"C4, D#4, F4, G4, A#4, C5",6.6,5.7
1803,0.114624955,1194.6186378358016,2425.018669577206,0.3988307,F,-188.47298,F,mixolydian,Mixolydian,F Mixolydian,1.6447895765304563,0.0952623529093606,"F4, G4, A4, B-4, C5, D5, E-5, F5",3.6,4.1
1804,0.09801117,2252.006072331026,5290.09578929228,0.43926328,F#,-119.02285,F#,major,Major Pentatonic,F# Major Pentatonic,1.245797872543335,0.090622192621231,"F#4, G#4, A#4, C#5, D#5, F#5",5.9,5.7
1805,0.0892274,2023.2271498669163,4294.062923277864,0.33977705,G,-159.27313,G,major,Major Pentatonic,G Major Pentatonic,1.566962957382202,0.0993704587221145,"G4, A4, B4, D5, E5, G5",4.9,5.7
