track_id,rms,spectral,rolloff,Chromatic scale,Predominant Key,MFCC,key,mode,scale_name,key_full,key_correlation,scale_correlation,scale_pitches
1563,0.19435173,2411.2301640610754,5426.150522143479,0.5247367,E,-153.51517,E,minor,Neapolitan Minor,E Neapolitan Minor,1.2711354494094849,0.08805028455598014,"E4, F4, G4, A4, B4, C5, D#5, E5"
1564,0.08025321,2760.2824265855797,5828.903642306018,0.39145333,E,-148.5746,E,minor,Minor Pentatonic,E Minor Pentatonic,1.2909409999847412,0.09076212793588638,"E4, G4, A4, B4, D5, E5"
1565,0.118169636,1326.2920577411226,2581.651055775929,0.42062134,G,-203.69579,G,arabic,Arabic,G Arabic,1.1728399991989136,0.08655301268611636,"G4, G#4, B4, C5, D5, D#5, F#5, G5"
1566,0.0588543,2334.3868429012423,4212.835636670376,0.36063924,A,-263.81955,A,lydian,Lydian,A Lydian,1.3002816438674927,0.08982957899570465,"A4, B4, C#5, D#5, E5, F#5, G#5, A5"
1567,0.11748723,1580.5779608776932,3153.936484133127,0.38044325,F,-200.42296,F,minor,Neapolitan Minor,F Neapolitan Minor,1.3981739282608032,0.08847171174628395,"F4, F#4, G#4, A#4, C5, C#5, E5, F5"
1568,0.11642305,2855.5736551507375,5951.9528982440015,0.40184438,D#,-143.75449,D#,enigmatic,Enigmatic,D# Enigmatic,1.9995551109313965,0.09826220571994781,"D#4, E4, G4, A4, B4, C#5, D5, D#5"
1569,0.12221975,2756.9892102596095,5894.87546560565,0.5047439,E,-92.01331,E,minor,Neapolitan Minor,E Neapolitan Minor,1.2520489692687988,0.08785025881869453,"E4, F4, G4, A4, B4, C5, D#5, E5"
1570,0.117249556,1449.322155448945,3176.2419048108554,0.4635016,D#,-185.03198,D#,minor,Hungarian Minor,D# Hungarian Minor,1.6051111221313477,0.09197907628757614,"D#4, F4, F#4, A4, A#4, B4, D5, D#5"
1571,0.09133706,2895.290254089652,6331.628380176084,0.5143096,C#,-119.540245,C#,arabic,Arabic,C# Arabic,1.1097874641418457,0.08510961596454893,"C#4, D4, F4, F#4, G#4, A4, C5, C#5"
1572,0.15412323,3308.51348403299,6956.557934645898,0.5254411,A,-187.01755,A,minor,Hungarian Minor,A Hungarian Minor,1.1811243295669556,0.08707800826856069,"A4, B4, C5, D#5, E5, F5, G#5, A5"
1573,0.091731705,2290.465534014876,5102.708033511513,0.37540892,C,-174.86716,C,enigmatic,Enigmatic,C Enigmatic,2.061581611633301,0.09776967018842697,"C4, C#4, E4, F#4, G#4, A#4, B4, C5"
1574,0.16780607,2221.947360625034,5526.816580096265,0.52666086,F,-89.17794,F,minor,Hungarian Minor,F Hungarian Minor,1.3583053350448608,0.08788780122995377,"F4, G4, G#4, B4, C5, C#5, E5, F5"
1575,0.10089295,1439.5519217320514,2977.9042152428406,0.44065884,A#,-168.60033,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.3795945644378662,0.09047657996416092,"A#4, C#5, D#5, F5, G#5, A#5"
1576,0.07430734,2010.718550971362,4491.2283977118805,0.3270743,G#,-217.60767,G#,minor,Neapolitan Minor,G# Neapolitan Minor,1.9438159465789795,0.09589358791708946,"G#4, A4, B4, C#5, D#5, E5, G5, G#5"
1577,0.09897764,1353.1340643775748,2871.4670513243436,0.444931,D,-242.09047,D,minor,Neapolitan Minor,D Neapolitan Minor,1.5881843566894531,0.09050701984337398,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1578,0.0982047,2043.4106642121153,4473.2451731206465,0.5083133,D#,-149.54388,D#,minor,Melodic Minor,D# Melodic Minor,1.1962682008743286,0.08680173967565809,"D#4, E#4, F#4, G#4, A#4, B#4, C##5, D#5"
1579,0.0891338,2273.501594087903,4866.537239381772,0.41670808,G#,-167.38039,G#,minor,Hungarian Minor,G# Hungarian Minor,1.1773422956466675,0.08811644677604948,"G#4, A#4, B4, D5, D#5, E5, G5, G#5"
1580,0.09380811,1796.455964938438,3938.7539606714395,0.36364314,A,-181.4274,A,arabic,Arabic,A Arabic,1.8306699991226196,0.10044559623513903,"A4, A#4, C#5, D5, E5, F5, G#5, A5"
1581,0.09947018,1841.2749036477103,4053.9810416868227,0.44167373,G,-185.69104,G,major,Neapolitan Major,G Neapolitan Major,1.171770691871643,0.0858822518161365,"G4, G#4, A#4, C5, D5, E5, F#5, G5"
1582,0.1903604,3360.165701818477,7157.840050853812,0.5227938,A,-101.76966,A,major,Neapolitan Major,A Neapolitan Major,1.482237696647644,0.08906458743980952,"A4, A#4, C5, D5, E5, F#5, G#5, A5"
1583,0.10149189,1825.3688095945618,4012.2979604053794,0.5172744,A,-136.65364,A,major,Major,A Major,1.3014519214630127,0.08979924023151398,"A4, B4, C#5, D5, E5, F#5, G#5, A5"
1584,0.08744901,2309.8233412812187,4943.04788784346,0.4673284,A,-132.05038,A,minor,Neapolitan Minor,A Neapolitan Minor,1.467468500137329,0.09003968643290657,"A4, A#4, C5, D5, E5, F5, G#5, A5"
1585,0.08159361,1863.8738313607334,4058.925456233069,0.31534603,D,-180.2124,D,minor,Minor Pentatonic,D Minor Pentatonic,2.174095869064331,0.10154214203357696,"D4, F4, G4, A4, C5, D5"
1586,0.08249906,2720.5354530482814,5426.922739696208,0.4540621,E,-122.16523,E,arabic,Arabic,E Arabic,1.3619130849838257,0.0896661930850574,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1587,0.13270482,2016.9253121929155,4400.928943740325,0.42475605,E,-164.31183,E,enigmatic,Enigmatic,E Enigmatic,1.3307677507400513,0.08950299450329371,"E4, F4, G#4, A#4, C5, D5, D#5, E5"
1588,0.12526967,2275.3810301397143,5014.814120549536,0.49502182,A#,-163.4551,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.3375893831253052,0.09106685817241669,"A#4, C#5, D#5, F5, G#5, A#5"
1589,0.08989208,2014.5010390034972,4620.449838549729,0.4543755,C,-169.5904,C,minor,Hungarian Minor,C Hungarian Minor,1.4965354204177856,0.08898784699184555,"C4, D4, D#4, F#4, G4, G#4, B4, C5"
1590,0.08766918,2222.5412896825205,4504.630776905252,0.3721011,D,-192.04234,D,enigmatic,Enigmatic,D Enigmatic,1.5930607318878174,0.09264209972960609,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5"
1591,0.09875266,1972.0885883310423,4591.061127370356,0.3512545,A,-114.38228,A,minor,Minor Pentatonic,A Minor Pentatonic,1.9437590837478638,0.10976702943444253,"A4, C5, D5, E5, G5, A5"
1592,0.07275427,3298.386359739245,6808.286609000097,0.45119664,A,-128.954,A,enigmatic,Enigmatic,A Enigmatic,1.1956522464752197,0.0868775440113885,"A4, A#4, C#5, D#5, F5, G5, G#5, A5"
1593,0.08011536,968.9951580445678,1878.7553060903638,0.372257,D#,-261.5713,D#,major,Major Pentatonic,D# Major Pentatonic,1.5213632583618164,0.09540466740727424,"D#4, F4, G4, A#4, C5, D#5"
1594,0.07993396,1938.4099210533875,4104.069627696885,0.39372417,E,-199.43286,E,minor,Neapolitan Minor,E Neapolitan Minor,1.515066146850586,0.09282555218253817,"E4, F4, G4, A4, B4, C5, D#5, E5"
1595,0.12187362,2578.897810966,5602.2216796875,0.43485358,D,-116.16464,D,minor,Neapolitan Minor,D Neapolitan Minor,1.2868599891662598,0.08680961813245501,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1596,0.1197962,2118.1791845624057,4975.325470443111,0.4318708,D,-182.5786,D,minor,Minor Pentatonic,D Minor Pentatonic,1.2855745553970337,0.09005798399448395,"D4, F4, G4, A4, C5, D5"
1597,0.07829126,2134.9498107158465,4400.89005508659,0.3558586,C#,-142.31409,C#,major,Major Pentatonic,C# Major Pentatonic,1.3887698650360107,0.09486844092607498,"C#4, D#4, F4, G#4, A#4, C#5"
1598,0.0828685,2531.5307526732367,4962.447770535024,0.467175,C#,-116.69002,C#,enigmatic,Enigmatic,C# Enigmatic,1.2802021503448486,0.08925735098975045,"C#4, D4, F4, G4, A4, B4, C5, C#5"
1599,0.10141865,1488.447738827048,3158.8776546207196,0.3444173,A,-202.84729,A,major,Neapolitan Major,A Neapolitan Major,2.3742640018463135,0.09890607212271009,"A4, A#4, C5, D5, E5, F#5, G#5, A5"
1600,0.101203315,3261.2926711961213,6603.098960852844,0.5048244,A,-159.38261,A,minor,Minor Pentatonic,A Minor Pentatonic,1.393792748451233,0.09188737571239472,"A4, C5, D5, E5, G5, A5"
1601,0.10460024,2375.031829525889,4978.653228098394,0.4243781,F#,-170.35442,F#,blues,Blues,F# Blues,1.376657485961914,0.09431913991769154,"F#4, A4, B4, C5, C#5, E5, F#5"
1602,0.076540686,2698.663029261965,6431.616664449497,0.326915,C,-204.09901,C,major,Major Pentatonic,C Major Pentatonic,1.6111851930618286,0.1025442972779274,"C4, D4, E4, G4, A4, C5"
1603,0.13113882,1727.843059725331,4301.079547515964,0.40335542,D#,-170.6733,D#,minor,Minor Pentatonic,D# Minor Pentatonic,2.091031789779663,0.09820984750986099,"D#4, F#4, G#4, A#4, C#5, D#5"
1604,0.09518364,1662.023886789265,3513.517643128386,0.3447473,A,-206.34282,A,minor,Minor Pentatonic,A Minor Pentatonic,1.420684576034546,0.09324558079242706,"A4, C5, D5, E5, G5, A5"
1605,0.08049389,2158.8004000387814,4732.021386114067,0.3051223,E,-217.42708,E,major,Major Pentatonic,E Major Pentatonic,1.927030324935913,0.10058277398347855,"E4, F#4, G#4, B4, C#5, E5"
1606,0.08363248,1395.9092631720046,2985.204171101006,0.34352294,C,-182.73085,C,major,Major Pentatonic,C Major Pentatonic,1.4723273515701294,0.0934873566031456,"C4, D4, E4, G4, A4, C5"
1607,0.10261277,1542.6398802555848,2787.8279593016696,0.22823036,A,-271.84744,A,major,Major,A Major,1.5088006258010864,0.09152753438268389,"A4, B4, C#5, D5, E5, F#5, G#5, A5"
1608,0.083788924,2899.1803467865657,6071.941061580882,0.45254233,F#,-99.46662,F#,arabic,Arabic,F# Arabic,1.242264986038208,0.0887649240238326,"F#4, G4, A#4, B4, C#5, D5, F5, F#5"
1609,0.08288224,2668.173936495107,5571.160756397542,0.3838293,F#,-123.38817,F#,minor,Hungarian Minor,F# Hungarian Minor,1.2128784656524658,0.08922336144106728,"F#4, G#4, A4, C5, C#5, D5, F5, F#5"
1610,0.087495625,1795.8995839520737,3989.7314301954334,0.29282317,A,-208.30942,A,minor,Minor Pentatonic,A Minor Pentatonic,1.867079496383667,0.11093846410512924,"A4, C5, D5, E5, G5, A5"
1611,0.103236176,2413.9957479225545,5247.890488946401,0.3982442,B,-84.59712,B,arabic,Arabic,B Arabic,2.015824556350708,0.09929890877434186,"B4, C5, D#5, E5, F#5, G5, A#5, B5"
1612,0.067598484,1512.6048982620603,2910.6712884578174,0.2781193,A#,-249.86935,A#,major,Major,A# Major,1.6597065925598145,0.09433409571647644,"A#4, B#4, C##5, D#5, E#5, F##5, G##5, A#5"
1613,0.08486069,2500.8082182888807,5765.675915011908,0.5237114,G,-100.76529,G,minor,Minor Pentatonic,G Minor Pentatonic,1.2491995096206665,0.08947128355503083,"G4, A#4, C5, D5, F5, G5"
1614,0.10038119,1413.1291309500418,3122.7200062282313,0.39892095,D,-188.07484,D,major,Major Pentatonic,D Major Pentatonic,1.1918281316757202,0.0892139047384262,"D4, E4, F#4, A4, B4, D5"
1615,0.09792861,1584.392349193384,3478.051190922504,0.35745513,D,-194.34709,D,arabic,Arabic,D Arabic,1.3009134531021118,0.09022730588912964,"D4, D#4, F#4, G4, A4, A#4, C#5, D5"
1616,0.078931175,2382.388980186855,5121.802362495163,0.45501435,A#,-129.29887,A#,arabic,Arabic,A# Arabic,1.4931715726852417,0.091907941869327,"A#4, B4, D5, D#5, F5, F#5, A5, A#5"
1617,0.18328355,2740.9309178440176,6773.3812645123835,0.5191061,A,-119.39545,A,enigmatic,Enigmatic,A Enigmatic,1.3751561641693115,0.09015344136527606,"A4, A#4, C#5, D#5, F5, G5, G#5, A5"
1618,0.102828756,1797.3890296481616,3813.2880526799536,0.32441133,A#,-138.1954,A#,lydian,Lydian,A# Lydian,1.3473408222198486,0.0951145099742072,"A#4, B#4, C##5, D##5, E#5, F##5, G##5, A#5"
1619,0.10377518,2186.542201616498,4966.2366365131575,0.36615795,G,-145.79773,G,minor,Minor Pentatonic,G Minor Pentatonic,1.5083885192871094,0.09382091090083122,"G4, A#4, C5, D5, F5, G5"
1620,0.09062569,2544.0157416923985,5206.712960163506,0.415691,A,-110.336754,A,minor,Minor Pentatonic,A Minor Pentatonic,1.81096351146698,0.09621142446994782,"A4, C5, D5, E5, G5, A5"
1621,0.09533725,1995.2294977284066,3917.3540900735293,0.37798414,B,-104.35302,B,minor,Minor Pentatonic,B Minor Pentatonic,1.4240666627883911,0.10083070248365403,"B4, D5, E5, F#5, A5, B5"
1622,0.07236897,2370.6943834501776,4833.770770849458,0.37535837,E,-172.22179,E,arabic,Arabic,E Arabic,1.5428507328033447,0.09444373633180346,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1623,0.111681774,2067.805154172015,4091.7141468532313,0.53972125,A,-133.7676,A,lydian,Lydian,A Lydian,1.216610312461853,0.08738300842898232,"A4, B4, C#5, D#5, E5, F#5, G#5, A5"
1624,0.090335935,2574.067814052925,5499.972297975522,0.5054584,G#,-117.06879,G#,major,Major Pentatonic,G# Major Pentatonic,1.718854308128357,0.0894767239689827,"G#4, A#4, C5, D#5, F5, G#5"
1625,0.09129772,2083.6152315829177,4620.39983885207,0.32200298,B,-162.93073,B,arabic,Arabic,B Arabic,1.5025666952133179,0.09748782643250056,"B4, C5, D#5, E5, F#5, G5, A#5, B5"
1626,0.06899972,3875.772511787119,7160.128925902187,0.5665442,E,-127.25496,E,arabic,Arabic,E Arabic,1.1270382404327393,0.08579655630247933,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1627,0.06231631,2049.182008394044,4456.973873181642,0.32284048,G#,-224.23813,G#,minor,Neapolitan Minor,G# Neapolitan Minor,1.621511697769165,0.09445062386138099,"G#4, A4, B4, C#5, D#5, E5, G5, G#5"
1628,0.056073308,2240.8249750522964,4414.256640927341,0.28553715,F,-254.09404,F,major,Major Pentatonic,F Major Pentatonic,1.8071483373641968,0.09924847409129142,"F4, G4, A4, C5, D5, F5"
1629,0.08804603,1790.657075312248,3690.933236987229,0.3739675,A,-152.40385,A,arabic,Arabic,A Arabic,1.6086363792419434,0.0975658552987235,"A4, A#4, C#5, D5, E5, F5, G#5, A5"
1630,0.070939325,2335.4593922712716,4380.234624431599,0.3942643,F,-120.48038,F,major,Major Pentatonic,F Major Pentatonic,1.8459041118621826,0.10114283114671707,"F4, G4, A4, C5, D5, F5"
1631,0.078982644,2394.3946143732583,4688.182762311339,0.5368076,G,-166.15454,G,major,Major Pentatonic,G Major Pentatonic,1.141156554222107,0.0862301230430603,"G4, A4, B4, D5, E5, G5"
1632,0.07658121,1692.1859274012224,3140.8593976288944,0.2825972,E,-194.30768,E,minor,Minor Pentatonic,E Minor Pentatonic,2.3444087505340576,0.10750120133161545,"E4, G4, A4, B4, D5, E5"
1633,0.10388414,2131.7696208073467,4357.206985898801,0.49164698,A,-83.05379,A,locrian,Locrian,A Locrian,1.3740429878234863,0.09215964057615825,"A4, B-4, C5, D5, E-5, F5, G5, A5"
1634,0.071531,2732.1352952924444,5636.1325857440015,0.5709511,F,-138.11801,F,major,Major Pentatonic,F Major Pentatonic,1.2300723791122437,0.08802430331707001,"F4, G4, A4, C5, D5, F5"
1635,0.08311863,2619.124419101638,5574.738512541118,0.44165543,C,-141.9188,C,major,Major Pentatonic,C Major Pentatonic,1.1567333936691284,0.0944636657834053,"C4, D4, E4, G4, A4, C5"
1636,0.075964205,2382.623286724697,4708.527083736455,0.3903475,E,-142.81635,E,arabic,Arabic,E Arabic,1.9606552124023438,0.09904370776244573,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1637,0.093272544,2014.9453191072228,4935.203490833011,0.37981424,D,-149.45692,D,phrygian,Phrygian,D Phrygian,1.5317585468292236,0.0970135150211198,"D4, E-4, F4, G4, A4, B-4, C5, D5"
1638,0.066395454,1627.3034392965035,3072.909196316273,0.32163024,A,-230.94318,A,arabic,Arabic,A Arabic,1.9919883012771606,0.10253817375217165,"A4, A#4, C#5, D5, E5, F5, G#5, A5"
1639,0.06503613,2567.552747800808,4982.2920949835525,0.44756705,A,-198.28433,A,minor,Minor Pentatonic,A Minor Pentatonic,1.2126469612121582,0.09263046383857727,"A4, C5, D5, E5, G5, A5"
1640,0.083427235,2264.1188547124625,4738.921344390964,0.4529199,C,-140.46826,C,enigmatic,Enigmatic,C Enigmatic,1.3217289447784424,0.08768833215747561,"C4, C#4, E4, F#4, G#4, A#4, B4, C5"
1641,0.12051502,2860.2079106492843,6580.021322622388,0.45152512,C#,-84.902695,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.5432566404342651,0.09256517365574837,"C#4, E4, F#4, G#4, B4, C#5"
1642,0.17127681,1889.8755230667527,3864.537742780089,0.55613935,A#,-175.36116,A#,arabic,Arabic,A# Arabic,1.2884269952774048,0.08776371713195529,"A#4, B4, D5, D#5, F5, F#5, A5, A#5"
1643,0.08623788,1845.0876216188653,4104.386292448723,0.364412,A,-160.91176,A,minor,Minor Pentatonic,A Minor Pentatonic,1.5540965795516968,0.09517322331666947,"A4, C5, D5, E5, G5, A5"
1644,0.0963051,2060.8805779614327,4712.910390564532,0.41552466,F#,-145.83543,F#,enigmatic,Enigmatic,F# Enigmatic,1.6735540628433228,0.09442421314971787,"F#4, G4, A#4, C5, D5, E5, F5, F#5"
1645,0.10191145,2238.8050335335097,4799.370978860294,0.39934155,C,-189.1601,C,major,Major Pentatonic,C Major Pentatonic,1.311046838760376,0.08938117921352387,"C4, D4, E4, G4, A4, C5"
1646,0.11230092,795.2568652468586,1644.7344989599458,0.36823738,B,-243.11101,B,minor,Neapolitan Minor,B Neapolitan Minor,1.6559580564498901,0.0954726157443864,"B4, C5, D5, E5, F#5, G5, A#5, B5"
1647,0.09929252,2163.6331804466536,4589.86669014851,0.3699554,D,-164.38899,D,major,Major Pentatonic,D Major Pentatonic,1.3687059879302979,0.09201299399137497,"D4, E4, F#4, A4, B4, D5"
1648,0.061593942,960.8334294477543,1560.8633903715563,0.25120533,D,-327.6474,D,minor,Neapolitan Minor,D Neapolitan Minor,2.422995090484619,0.10793401167861053,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1649,0.08991875,2728.708916919274,5298.295739708301,0.4832828,F,-78.62987,F,minor,Minor Pentatonic,F Minor Pentatonic,1.4754879474639893,0.0929844930768013,"F4, G#4, A#4, C5, D#5, F5"
1650,0.09359766,1664.0943826026155,4114.558453161281,0.3542542,D,-199.38863,D,minor,Neapolitan Minor,D Neapolitan Minor,1.860864281654358,0.1003591503415789,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1651,0.096761554,2007.4964434372362,4276.40191896043,0.45521775,E,-131.23628,E,major,Neapolitan Major,E Neapolitan Major,1.2445605993270874,0.0865904837846756,"E4, F4, G4, A4, B4, C#5, D#5, E5"
1652,0.092720136,2440.7047793359675,5250.0571425116095,0.41371548,D,-130.99554,D,minor,Neapolitan Minor,D Neapolitan Minor,1.645839810371399,0.09134662310991969,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1653,0.06941344,1548.0273141445405,3103.692343508127,0.30326864,B,-215.9886,B,minor,Minor Pentatonic,B Minor Pentatonic,1.7683025598526,0.10149953179061413,"B4, D5, E5, F#5, A5, B5"
1654,0.08114599,1773.1694781424903,3334.0576171875,0.3872728,F#,-226.26294,F#,enigmatic,Enigmatic,F# Enigmatic,1.7726198434829712,0.09683450524296079,"F#4, G4, A#4, C5, D5, E5, F5, F#5"
1655,0.109309964,2331.1581780544884,5056.519423918828,0.4115203,B,-105.97755,B,minor,Minor Pentatonic,B Minor Pentatonic,1.5004438161849976,0.09452840238809586,"B4, D5, E5, F#5, A5, B5"
1656,0.059842627,1388.1221953069387,2923.732320590654,0.2980998,C,-235.39607,C,major,Major Pentatonic,C Major Pentatonic,1.7736908197402954,0.09793891310691834,"C4, D4, E4, G4, A4, C5"
1657,0.08254533,2477.439579245477,4998.930883259965,0.37482888,E,-130.55774,E,major,Major Pentatonic,E Major Pentatonic,1.7921243906021118,0.09791486859321594,"E4, F#4, G#4, B4, C#5, E5"
1658,0.07911627,1570.2830530644312,2946.938599764257,0.31787175,A#,-198.39337,A#,major,Major Pentatonic,A# Major Pentatonic,1.7063723802566528,0.09635629355907441,"A#4, C5, D5, F5, G5, A#5"
1659,0.12351863,2744.5474387652075,5413.08393448868,0.5325633,B,-152.5644,B,enigmatic,Enigmatic,B Enigmatic,1.3308438062667847,0.08799338234322411,"B4, C5, D#5, F5, G5, A5, A#5, B5"
1660,0.101412356,2148.766095724666,5034.730666783572,0.37034637,A,-168.9428,A,minor,Hungarian Minor,A Hungarian Minor,1.4808918237686157,0.09250604148421969,"A4, B4, C5, D#5, E5, F5, G#5, A5"
1661,0.10059015,2472.561769756373,5685.64895299197,0.43966872,G,-119.177505,G,major,Major Pentatonic,G Major Pentatonic,1.3054420948028564,0.08840944319963455,"G4, A4, B4, D5, E5, G5"
1662,0.082277164,2123.0684436596034,4904.503024225991,0.33545098,D,-160.97676,D,minor,Neapolitan Minor,D Neapolitan Minor,2.689852714538574,0.10081939824989863,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1663,0.07384363,1751.6346005235816,3860.887764851006,0.40697402,D,-184.20879,D,phrygian,Phrygian,D Phrygian,1.4618533849716187,0.09359541748251234,"D4, E-4, F4, G4, A4, B-4, C5, D5"
1664,0.06411373,1305.358516461487,2738.0389990083204,0.29686752,A,-232.61603,A,minor,Minor Pentatonic,A Minor Pentatonic,1.4529969692230225,0.09963726997375488,"A4, C5, D5, E5, G5, A5"
1665,0.062087763,3480.7516877375433,7383.931611961734,0.43885136,D,-170.30148,D,minor,Minor Pentatonic,D Minor Pentatonic,1.4565191268920898,0.09439681693911553,"D4, F4, G4, A4, C5, D5"
1666,0.07291506,1196.9913652770438,2389.8577710792374,0.26897544,D,-235.04292,D,minor,Minor Pentatonic,D Minor Pentatonic,1.691611886024475,0.10025306642055512,"D4, F4, G4, A4, C5, D5"
1667,0.07274139,2629.8439039904474,5358.4175983818695,0.4395243,A,-130.32457,A,major,Major Pentatonic,A Major Pentatonic,1.3260176181793213,0.09307302534580231,"A4, B4, C#5, E5, F#5, A5"
1668,0.077014685,3273.5677193700794,6707.853882969717,0.35227367,A#,-150.30316,A#,arabic,Arabic,A# Arabic,1.7636622190475464,0.0979058061327253,"A#4, B4, D5, D#5, F5, F#5, A5, A#5"
1669,0.06933835,1924.1027995667857,4314.473910966525,0.29714382,A,-239.96875,A,minor,Minor Pentatonic,A Minor Pentatonic,1.6059105396270752,0.09289509207010269,"A4, C5, D5, E5, G5, A5"
1670,0.105981566,1794.7171058943438,4117.852877684791,0.4568481,B,-162.99342,B,minor,Minor Pentatonic,B Minor Pentatonic,1.3075170516967773,0.08747057765722274,"B4, D5, E5, F#5, A5, B5"
1671,0.07319879,1595.163307874687,3525.9397902355845,0.33205044,F,-234.64093,F,minor,Minor Pentatonic,F Minor Pentatonic,1.4614863395690918,0.09735409170389175,"F4, G#4, A#4, C5, D#5, F5"
1672,0.104344554,1107.6244309895858,2131.6093326722134,0.3594333,F,-206.08958,F,major,Major Pentatonic,F Major Pentatonic,1.8615869283676147,0.10403992086648942,"F4, G4, A4, C5, D5, F5"
1673,0.08386994,1772.0148376226493,3525.15090611697,0.25787243,A,-165.5387,A,minor,Minor Pentatonic,A Minor Pentatonic,1.643853783607483,0.09769182205200196,"A4, C5, D5, E5, G5, A5"
1674,0.09505244,2437.1435703359934,4975.175471350135,0.39192322,A,-157.90332,A,enigmatic,Enigmatic,A Enigmatic,1.7304866313934326,0.09271865710616112,"A4, A#4, C#5, D#5, F5, G5, G#5, A5"
1675,0.099090554,2339.55364845738,4367.040259771672,0.4574982,A#,-105.75052,A#,enigmatic,Enigmatic,A# Enigmatic,1.4056663513183594,0.08879973420075007,"A#4, B4, D5, E5, F#5, G#5, A5, A#5"
1676,0.13667709,1802.3090222195772,4061.836549741196,0.4606099,C#,-180.69705,C#,major,Neapolitan Major,C# Neapolitan Major,1.528688669204712,0.0913861021399498,"C#4, D4, E4, F#4, G#4, A#4, C5, C#5"
1677,0.12325187,1918.108571873947,4208.841216379644,0.4684622,G#,-187.50679,G#,enigmatic,Enigmatic,G# Enigmatic,1.2383036613464355,0.08672167999403817,"G#4, A4, C5, D5, E5, F#5, G5, G#5"
1678,0.081614256,1866.954963718674,3699.777627950851,0.27827203,F#,-163.40083,F#,phrygian,Phrygian,F# Phrygian,1.5058237314224243,0.09671606123447418,"F#4, G4, A4, B4, C#5, D5, E5, F#5"
1679,0.09563483,1771.8253581444062,3973.0648643092104,0.39627832,D,-162.24632,D,enigmatic,Enigmatic,D Enigmatic,2.1770567893981934,0.0980602316558361,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5"
1680,0.08596493,2458.777281550157,5263.3126179131195,0.4451741,C,-109.40822,C,mixolydian,Mixolydian,C Mixolydian,1.2885226011276245,0.0894722438284329,"C4, D4, E4, F4, G4, A4, B-4, C5"
1681,0.07318791,1750.0473942678243,3629.3058318619387,0.28528872,G#,-225.39925,G#,major,Major Pentatonic,G# Major Pentatonic,1.58339262008667,0.09105713143944741,"G#4, A#4, C5, D#5, F5, G#5"
1682,0.078471825,2528.1407791988145,4643.044146369485,0.31401473,D,-124.93611,D,major,Major Pentatonic,D Major Pentatonic,1.6972410678863525,0.09930184409022332,"D4, E4, F#4, A4, B4, D5"
1683,0.08830665,1338.0413155743863,2670.7616280476004,0.2971969,D,-181.93304,D,major,Major Pentatonic,D Major Pentatonic,1.8836138248443604,0.09701777547597885,"D4, E4, F#4, A4, B4, D5"
1684,0.09450324,1648.1680133434968,3394.0850319877127,0.2726649,D,-161.31866,D,minor,Minor Pentatonic,D Minor Pentatonic,1.793718695640564,0.10712814778089523,"D4, F4, G4, A4, C5, D5"
1685,0.07254477,1627.373403587741,2874.7270613631968,0.35905445,C,-246.61827,C,major,Major Pentatonic,C Major Pentatonic,1.3208584785461426,0.09616889208555221,"C4, D4, E4, G4, A4, C5"
1686,0.05470998,1902.1754239877,3875.2932332986647,0.3056483,A,-269.1915,A,minor,Hungarian Minor,A Hungarian Minor,1.5678858757019043,0.09332698051418577,"A4, B4, C5, D#5, E5, F5, G#5, A5"
1687,0.0752221,3160.056880713044,5833.4258371831465,0.47848463,D,-204.34897,D,minor,Hungarian Minor,D Hungarian Minor,1.4465711116790771,0.08988692079271589,"D4, E4, F4, G#4, A4, A#4, C#5, D5"
1688,0.075277485,2603.0548183591177,5514.394432989067,0.3629401,D,-168.54381,D,arabic,Arabic,D Arabic,1.8003077507019043,0.09945317464215415,"D4, D#4, F#4, G4, A4, A#4, C#5, D5"
1689,0.11541053,2361.655053350953,5503.26116697707,0.41943392,G#,-111.233665,G#,major,Neapolitan Major,G# Neapolitan Major,1.8794156312942505,0.0943167826959065,"G#4, A4, B4, C#5, D#5, F5, G5, G#5"
1690,0.075564764,1661.373243379569,3434.41256591041,0.24475487,E,-219.66245,E,minor,Harmonic Minor,E Harmonic Minor,1.8518294095993042,0.10233328810759953,"E4, F#4, G4, A4, B4, C5, D#5, E5"
1691,0.079176575,1358.725622693324,2634.3507371081655,0.23311184,E,-209.75168,E,minor,Minor Pentatonic,E Minor Pentatonic,1.867551326751709,0.1077149786055088,"E4, G4, A4, B4, D5, E5"
1692,0.06273115,1265.166855414829,2512.268141991583,0.27943036,C,-255.228,C,minor,Neapolitan Minor,C Neapolitan Minor,1.74933922290802,0.09294915092842919,"C4, C#4, D#4, F4, G4, G#4, B4, C5"
